"pome_lito","Tue Jun 30 01:08:17 +0000 2015","Que te pasa ql!!! 😱 #CopaAmerica #chile2015 #Chile2015 #CopaAmericaChile2015"
"_ninidenisse","Tue Jun 30 01:08:17 +0000 2015","RT @Sodas6: #Corta ... #CopaAmerica #CHI http://t.co/QeCs9TEa16"
"animoror","Tue Jun 30 01:08:18 +0000 2015","RT @AmyCe2: Yo  viendo el partido de #CopaAmerica…  #ChilevsPeru http://t.co/At1vH8RF3z"
"solidgod4","Tue Jun 30 01:08:18 +0000 2015","#Chile2015 #CopaAmerica #CopaAmericaChile2015 #LaCopaEstaEnEl13 #VamosChileCTM #VamosChile http://t.co/sZUFvgBjlE"
"LaPrensa_Sport","Tue Jun 30 01:08:18 +0000 2015","PT #Chile 2-1 #Per #CopaAmerica #Semifinal @LaPrensa_Sport @superk800radio 
Min 78 Chile busca el tercer gol 
《ca》"
"apcallegari","Tue Jun 30 01:08:19 +0000 2015","Buen partido de #Peru con diez desde los 19´PT pero #Chile es mas gana bien por 2-1 y ya palpita su arribo a la final de la #CopaAmerica."
"guille0127","Tue Jun 30 01:08:20 +0000 2015","RT @VarskySports: #CopaAmerica Los #goles de Medel en contra y Vargas para el 2-1 parcial de #CHI vs #PER http://t.co/CJxPAkNsPW http://t.c…"
"PaulaSep20","Tue Jun 30 01:08:20 +0000 2015","Saquen a Sanchezzzz ❌ #CopaAmerica #ChilevsPeru"
"RomyjimenezR","Tue Jun 30 01:08:21 +0000 2015","RT @CocaCola_CL: ¡Golazo! En el momento justo #CHI 2 vs #PER 1 #TodosSomosLaRoja #CopaAmerica http://t.co/x4tF6GDDtP"
"VenenoSereno","Tue Jun 30 01:08:21 +0000 2015","Valdivia con un recital hoy #CHIvsPER #CopaAmerica"
"MisterxPipin","Tue Jun 30 01:08:21 +0000 2015","RT @Sodas6: #Corta ... #CopaAmerica #CHI http://t.co/QeCs9TEa16"
"Teddypster","Tue Jun 30 01:08:23 +0000 2015","RT @Sodas6: #Corta ... #CopaAmerica #CHI http://t.co/QeCs9TEa16"
"cullen8794","Tue Jun 30 01:08:25 +0000 2015","So close Alexis! #Chile #CopaAmerica"
"TitanEddieVR","Tue Jun 30 01:08:25 +0000 2015","RT @ChelseaFC_Lat: Todos hablaban de Alexis Sanchez pero Eduardo Vargas del QPR se ha robado el protagonismo para #Chile en esta #CopaAmer…"
"Alan_DLMoral","Tue Jun 30 01:08:28 +0000 2015","¡Valdivia le manda un buen balon a Alexis que dispara pero le da demasiada fuerza y se esfuma!
#CHI 2-1 #PER #CopaAmerica #Chile2015"
"leonardoriveroc","Tue Jun 30 01:08:29 +0000 2015","RT @mundodeportivo: ¡A punto de llegar el tercero! ¡La tuvo Alexis! #CHI 2-1 #PER EN DIRECTO http://t.co/HJAVRA2nmr #CopaAmerica"
"Clearinfootball","Tue Jun 30 01:08:30 +0000 2015","RT @mundodeportivo: ¡A punto de llegar el tercero! ¡La tuvo Alexis! #CHI 2-1 #PER EN DIRECTO http://t.co/HJAVRA2nmr #CopaAmerica"
"RichardCjp","Tue Jun 30 01:08:30 +0000 2015","RT @pamozaec: @nicolasdifiori: Aca el gol de #CHI #Vargas. #CHI 2 - #PER 1. #CopaAmerica  https://t.co/hAuDaYx2mY"
"DeporteDirectoP","Tue Jun 30 01:08:31 +0000 2015","#CopaAmerica #chile2015 #Peru 1 vs 2 #Chile
#DeporteDirecto
Otra vez llega con peligro el cuadro chileno."
"abnerazael1","Tue Jun 30 01:08:31 +0000 2015","Pero que #golazo acaba te aventaste Vargas 11 #chile2015 #CopaAmerica"
"juanse_91","Tue Jun 30 01:08:31 +0000 2015","Esta jodido el partido tranquilos aparece Vargas. #CHI 2 - #PER 1. #CopaAmerica #CopaAmericaDIRECTV https://t.co/TmGaqxfviQ"
"Barbara_Chirino","Tue Jun 30 01:08:31 +0000 2015","RT @Breinguasher: Hermoso gol #CopaAmerica #Peru #Chile #PeruVsChile https://t.co/kfJaU5G9hc"
"perezpoo","Tue Jun 30 01:08:33 +0000 2015","#Chile2015 Vergas el gol de Vargas. #CopaAmerica"
"dankai_kemari","Tue Jun 30 01:08:33 +0000 2015","【CHI 2-1 PER】 #copaamerica #Chile2015 http://t.co/bZ6BvRrzCH"
"RoderickCrowley","Tue Jun 30 01:08:33 +0000 2015","¡Lo tuvo Alexis! Tiro en curva apenas desviado. Era el tercero de #CHI #CopaAmerica"
"DawsLounge","Tue Jun 30 01:08:34 +0000 2015","#CopaAmerica #CHI 2 - #PER 1 minuto 79 del encuentro."
"rhleonera","Tue Jun 30 01:08:35 +0000 2015","RT @CocaCola_CL: ¡Golazo! En el momento justo #CHI 2 vs #PER 1 #TodosSomosLaRoja #CopaAmerica http://t.co/x4tF6GDDtP"
"FranQueirolo","Tue Jun 30 01:08:36 +0000 2015","RT @Sodas6: #Corta ... #CopaAmerica #CHI http://t.co/QeCs9TEa16"
"mighemc","Tue Jun 30 01:08:37 +0000 2015","Vamos chile locooooo #chi #copaamerica"
"akrsu19","Tue Jun 30 01:08:37 +0000 2015","Chilenos rotos. #PeruVsChile #CopaAmerica #2015 #Comprada .l."
"Patrickjct","Tue Jun 30 01:08:37 +0000 2015","RT @MiguelCastill05: Excelente partido. #Chile #Peru #CopaAmerica"
"Luchitomss","Tue Jun 30 01:08:38 +0000 2015","RT @Sodas6: #Corta ... #CopaAmerica #CHI http://t.co/QeCs9TEa16"
"david_acevedo_","Tue Jun 30 01:08:38 +0000 2015","RT @DeporteDirectoP: #CopaAmerica #chile2015 #Peru 1 vs 2 #Chile
#DeporteDirecto
Alexis Sanchez remata por encima del arco y casi llega el …"
"MissSmoco","Tue Jun 30 01:13:17 +0000 2015","Guerrero didnt have to dive there just keep your feet. Already did the hard pat there #CopaAmerica #CHIvPER"
"psenlu","Tue Jun 30 01:13:17 +0000 2015","VARGAS #JugadorEstrellaSantander @santanderchile #CopaAmerica #ChilevsPeru"
"izil12","Tue Jun 30 01:13:18 +0000 2015","#chilevsperu live STREAM HD
PC http://t.co/e0Tfq6b9lw  
Mobile http://t.co/iUkBtjEdov 
#Chile2015 #CopaAmerica 
#Chile #Peru
L"
"ChechoFotografo","Tue Jun 30 01:13:18 +0000 2015","Puta la defensa desordenada parecen cantos chicos wn ohhhh #CopaAmerica #Chile2015 #SomosChile #Chile v #Peru"
"coteoliveras","Tue Jun 30 01:13:19 +0000 2015","#ConRadioOasisALaFinal #chile #copaamerica #2015 #final #radiooasis 🙏🙏🙏🙏🙏🙏🙏❤️💙 https://t.co/WcB1Pwh1vG"
"gbc_sports","Tue Jun 30 01:13:21 +0000 2015","RT @DeportivisimaCo: #PER ha sido 6 veces sede de #CopaAmerica  y #CHI siete.#PER ha sido Campeon dos veces #CHI ninguna. #DatosCopaAmeric…"
"rayencita20","Tue Jun 30 01:13:21 +0000 2015","Ya po!!!!!! 😣😣😣😣😣😣 #Alexis #CopaAmerica #Chile #ChileLindo #Chilegram #Chilepaisdewbo #Dale… https://t.co/o7tlBzX6Mr"
"izil12","Tue Jun 30 01:13:22 +0000 2015","#chilevsperu live STREAM HD
PC http://t.co/e0Tfq6b9lw  
Mobile http://t.co/iUkBtjEdov 
#Chile2015 #CopaAmerica 
#Chile #Peru
TTT"
"AlfonsoLevet","Tue Jun 30 01:13:22 +0000 2015","¿No estara para Pinilla mas que para Gutierrez? #Chile #Peru #CopaAmerica #Chile2015"
"chinox021","Tue Jun 30 01:13:22 +0000 2015","RT @KarlaRUIO: http://t.co/izKlaCNYHu Chile 2 Peru 1 world class goal wow 😍😍😍😍  #CHIxPER #CHI #per #chile2015 #CopaAmerica  http://t.co/0Co…"
"BieberMiller94","Tue Jun 30 01:13:22 +0000 2015","#CopaAmericaChile2015  #CopaAmerica  #VamosChileCarajo  #PeruVsChile  #ClaroCopaAmerica   Vamos Chileeeee Mierdaaa!"
"RPPNoticias","Tue Jun 30 01:13:23 +0000 2015","RT @rppdeportes: #Peru vs. #Chile: 84 Falta sobre Ballon. Todos a buscar el gol. #CopaAmerica #Chile2015"
"Sooleeee_","Tue Jun 30 01:13:26 +0000 2015","AleTsi!!!! Que te pasa ql!!!! #Alexis #Chi #ChilevsPeru #CopaAmerica http://t.co/lhtvJUjAZw"
"sportingnewsww","Tue Jun 30 01:13:26 +0000 2015","RT @ESPNFC: GOOOAAAAL CHILE!

Eduardo Vargas fires a dipping shot from 30 yards out to give #Chile a 2-1 lead! #CopaAmerica"
"serentuc","Tue Jun 30 01:13:27 +0000 2015","#CopaAmerica #Chile2015 https://t.co/QMhhuEz63d"
"Sakuku7","Tue Jun 30 01:13:27 +0000 2015","RT @Sodas6: #Corta ... #CopaAmerica #CHI http://t.co/QeCs9TEa16"
"EstoEsImperio","Tue Jun 30 01:13:28 +0000 2015","10 minutos para el final de un partido que no deberia terminar nunca.
PARTIDAZO!

#Chile 2-1 #Peru
#CopaAmerica #Chile2015
#ChilevsPeru"
"Fiore_believe","Tue Jun 30 01:13:29 +0000 2015","RT @rppdeportes: #Peru vs. #Chile: 84 Falta sobre Ballon. Todos a buscar el gol. #CopaAmerica #Chile2015"
"MrGerry99","Tue Jun 30 01:13:29 +0000 2015","RT @ChelseaFC_Lat: Ese Mago Valdivia que tiene #Chile es brutal. Es de esos jugadores que estan en extincion. Demasiada magia. #Chile2015 #…"
"UMusicChile","Tue Jun 30 01:13:29 +0000 2015","RT @CocaCola_CL: Para que salga el tercero debemos alentar mas fuerte #CHI vs #PER #TodosSomosLaRoja #CopaAmerica http://t.co/9DLL3NRMX9"
"Rick_Roll21","Tue Jun 30 01:13:31 +0000 2015","@santanderchile jugador del Partido. Lejos Varga Turboman!!! Grande Chile! #CopaAmerica #chile2015 #JugadorDelPartido #Vargas #turboman"
"marcovich376","Tue Jun 30 01:13:31 +0000 2015","Ese #PaoloGuerrero  es un guerrero de la cancha #PeruVsChile  #CopaAmerica  #Respect"
"CStonem","Tue Jun 30 01:13:33 +0000 2015","RT @Lacallestadura: Falta pues. Cobra alguna oe arbitro hdp! #VamosPeru #PeruVsChile #CopaAmerica"
"Ararte","Tue Jun 30 01:13:33 +0000 2015","@Alexis_Sanchez  hoy se ve mejor que nunca! #CopaAmerica  #CHI"
"Custiones_John","Tue Jun 30 01:13:34 +0000 2015","Xq va a entrar ese malo qlo del pipe Gutierrez ... Sampaoli csm ... #Chile #copaAmerica"
"Fiore_believe","Tue Jun 30 01:13:35 +0000 2015","RT @nandoperu: pongales tarjetas a los chilenos arbitro
#VamosPeru 
#PERU  Chile 
#CopaAmerica"
"BawsLaWin","Tue Jun 30 01:13:36 +0000 2015","RT @CharlesCHT: Edu Vargas il etait comme ça #CHIPER #CopaAmerica #chile2015 http://t.co/coLrNuiM4o"
"CharlieEllis88","Tue Jun 30 01:13:36 +0000 2015","Its almost like Chile want to throw this away #CopaAmerica #ChilevsPeru #CHIPER"
"Davicho1986","Tue Jun 30 01:13:37 +0000 2015","#CHI esta a siete minutos de ingresar a la final de la #CopaAmerica. Gana 2-1 a #PER  @DiarioExtraEc"
"dankai_kemari","Tue Jun 30 01:13:37 +0000 2015","【CHI 2-1 PER】 #copaamerica #Chile2015 http://t.co/A9qzWyPfMR"
"ayalar92","Tue Jun 30 01:13:38 +0000 2015","I really hope Peru can score I wanna see some more PKs #CopaAmerica #PER #CHI"
"glovas988","Tue Jun 30 01:13:39 +0000 2015","#PeruVsChile #CopaAmerica http://t.co/GGlMQ8s4PD"
"Dannitzita","Tue Jun 30 01:13:39 +0000 2015","RT @Sodas6: #Corta ... #CopaAmerica #CHI http://t.co/QeCs9TEa16"
"AnttonioElias","Tue Jun 30 01:13:41 +0000 2015","DiarioDiez: Minuto 81: #Chile le esta ganando 2-1 a #Peru y acaricia la final de #CopaAmerica #Chile2015: … http://t.co/q6MTA1Yv1H"
"ptumajofre","Tue Jun 30 01:13:41 +0000 2015","RT @CocaCola_CL: ¡Golazo! En el momento justo #CHI 2 vs #PER 1 #TodosSomosLaRoja #CopaAmerica http://t.co/x4tF6GDDtP"
"1ndonezia","Tue Jun 30 01:13:49 +0000 2015","#chile2015 83 Chile vs Peru (2-1) Live Stream -&gt; http://t.co/gRxay9B10r  #CopaAmerica"
"izil12","Tue Jun 30 01:13:50 +0000 2015","#chilevsperu live STREAM HD
PC http://t.co/e0Tfq6b9lw  
Mobile http://t.co/iUkBtjEdov 
#Chile2015 #CopaAmerica 
#Chile #Peru
R"
"mo7md_507","Tue Jun 30 01:13:50 +0000 2015","RT @ALGALAG: سانشيز من أسوء اللاعبين في البطولة .. ڤارغاس نجم تشيلي الأول ومن قادها للنهائي

#CHILE2015 #CopaAmerica #CA2015"
"Deportes_PTV","Tue Jun 30 01:13:54 +0000 2015","#FutbolResultados #CopaAmerica #CHI 2-1 #PER 85 #SEMIS1 #Chile2015"
"Sheii_HaAsh","Tue Jun 30 01:13:54 +0000 2015","RT @nandoperu: pongales tarjetas a los chilenos arbitro
#VamosPeru 
#PERU  Chile 
#CopaAmerica"
"izil12","Tue Jun 30 01:13:55 +0000 2015","#chilevsperu live STREAM HD
PC http://t.co/e0Tfq6b9lw  
Mobile http://t.co/iUkBtjEdov 
#Chile2015 #CopaAmerica 
#Chile #Peru
%"
"LaPrensa_Sport","Tue Jun 30 01:13:57 +0000 2015","PT #Chile 2-1 #Peru #CopaAmerica #Semifinal @LaPrensa_Sport @superk800radio 
Min 84 Saque de arco para #Chile 
《ca》"
"dmg_marcelo","Tue Jun 30 01:13:58 +0000 2015","RT @Breinguasher: Hermoso gol #CopaAmerica #Peru #Chile #PeruVsChile https://t.co/kfJaU5G9hc"
"emiliociriza","Tue Jun 30 01:13:58 +0000 2015","Lautaro con el corazon a mil viendo el partido entre #Chile y #Peru !!! #CopaAmerica #VamosChile… https://t.co/FzksEF5MAC"
"Lace_Gambino","Tue Jun 30 01:14:00 +0000 2015","Why is Steven Tyler coaching my countrys team?! #CopaAmerica #PeruVsChile #CopaAmericaChile2015"
"izil12","Tue Jun 30 01:14:01 +0000 2015","#chilevsperu live STREAM HD
PC http://t.co/e0Tfq6b9lw  
Mobile http://t.co/iUkBtjEdov 
#Chile2015 #CopaAmerica 
#Chile #Peru
55"
"CdelAstillero","Tue Jun 30 01:14:01 +0000 2015","(EN VIVO) 85’ #Chile 2-1 #Peru #CopaAmerica http://t.co/eKCMtBU3s3"
"Saad_tz","Tue Jun 30 01:14:01 +0000 2015","Chili-Perou un match reference qui doit être vu et etudie par toute les ecoles de foot #CHIPER #CopaAmerica"
"calumfk","Tue Jun 30 01:14:01 +0000 2015","RT @juventusfc: Continua il sogno #CopaAmerica per @kingarturo23 a caccia della finale. Suerte Guerrero suerte @LaRoja! #CHIPER http://t.…"
"GonKast","Tue Jun 30 01:14:02 +0000 2015","RT @Sodas6: #Corta ... #CopaAmerica #CHI http://t.co/QeCs9TEa16"
"gentedelsur","Tue Jun 30 01:14:03 +0000 2015","RT @CocaCola_CL: Para que salga el tercero debemos alentar mas fuerte #CHI vs #PER #TodosSomosLaRoja #CopaAmerica http://t.co/9DLL3NRMX9"
"team_yesung245","Tue Jun 30 01:14:06 +0000 2015","RT @rppdeportes: #Peru vs. #Chile: 84 Falta sobre Ballon. Todos a buscar el gol. #CopaAmerica #Chile2015"
"LORELEYFER","Tue Jun 30 01:17:54 +0000 2015","RT @Sodas6: #Corta ... #CopaAmerica #CHI http://t.co/QeCs9TEa16"
"Ivanyessid17","Tue Jun 30 01:17:55 +0000 2015","Ojala los ultimos minutos sean de infarto y Peru les empate #Chile2015 #Chile #CHI #CopaAmericaDIRECTV #CopaAmericaChile2015 #CopaAmerica"
"Erincson","Tue Jun 30 01:17:57 +0000 2015","Con 11 no nos ganaba #Chile . Asi se suda la camiseta de #Peru #CopaAmerica"
"1ndonezia","Tue Jun 30 01:17:57 +0000 2015","#chile2015 semifinals: 88 - Chile vs Peru (2-1) Live Stream -&gt; http://t.co/gRxay9B10r  #CopaAmerica"
"SayTsuki","Tue Jun 30 01:17:58 +0000 2015","RT @ChelseaFC_Lat: Todos hablaban de Alexis Sanchez pero Eduardo Vargas del QPR se ha robado el protagonismo para #Chile en esta #CopaAmer…"
"DarioLopezOk","Tue Jun 30 01:17:58 +0000 2015","Mañana #Argentina #Paraguay #Semifinal #VamosArgentina #SomosArgentina #CopaAmerica #Chile2015"
"PatricioFiguer","Tue Jun 30 01:18:01 +0000 2015","RT @Powerade_cl: ¡2 minutos para volver a ser finalistas de la #CopaAmerica! Vamos #CHI #ChileTienePOWER http://t.co/mwuX74MEzt"
"dankai_kemari","Tue Jun 30 01:18:03 +0000 2015","【CHI 2-1 PER】 #copaamerica #Chile2015 http://t.co/4KhPYfWI47"
"apatricio80","Tue Jun 30 01:18:03 +0000 2015","SIGUEME Y TE SIGO ||| SIGUEME Y TE SIGO #LunesDeGanarSeguidores #santiago #chile #CopaAmerica #CopaAmericaChile2015 # #ChilevsPeru b"
"GeneroXXII","Tue Jun 30 01:18:04 +0000 2015","RT @UnLuquitas: People si quieren que gane #CHI que por lo menos no se note tanto... Una vergüenza los arbitros #CHIxPER #CopaAmerica #Chil…"
"TheeZachLitz","Tue Jun 30 01:18:05 +0000 2015","RT @ESPNFC: GOOOAAAAL CHILE!

Eduardo Vargas fires a dipping shot from 30 yards out to give #Chile a 2-1 lead! #CopaAmerica"
"solonapoli24","Tue Jun 30 01:18:06 +0000 2015","#CopaGazzetta #gazzetta #CopaAmerica #ChilevsPeru #Chile 2-1 Vargas gran goal #forzanapolisempre #sempreforzanapoli http://t.co/YJNkaHSaiY"
"unamofreddya","Tue Jun 30 01:18:07 +0000 2015","RT @ActualidadRT: EN DIRECTO: Los ultimos minutos del Clasico del Pacifico #Chile 2-1 #Peru #CopaAmerica http://t.co/obZLgrLkRE http://t.…"
"apatricio80","Tue Jun 30 01:18:10 +0000 2015","SIGUEME Y TE SIGO ||| SIGUEME Y TE SIGO #LunesDeGanarSeguidores #santiago #chile #CopaAmerica #CopaAmericaChile2015 # #ChilevsPeru n"
"JoaoMarcoFlores","Tue Jun 30 01:18:10 +0000 2015","RT @rppdeportes: #Peru vs. #Chile: 86 Guerrero se iba rumbo al arco. Cobraron posicion adelantada. #CopaAmerica #Chile2015"
"EsayasRedde","Tue Jun 30 01:18:13 +0000 2015","3 min to final for #CHI. #CHI 2-1 #PER #Chile2015 #CopaAmerica"
"alexispalomino","Tue Jun 30 01:18:13 +0000 2015","Chemo habla sobre lo q hay q hacer... Me quiero pegar un tiro en las pelotas... #Peru #CopaAmerica #CopaAmerica2015"
"LaPrensa_Sport","Tue Jun 30 01:18:13 +0000 2015","PT #Chile 2-1 #Peru #CopaAmerica #Semifinal @LaPrensa_Sport @superk800radio 
Min 89 Domina y juega bien #Chile 
《ca》"
"FranklinReyes20","Tue Jun 30 01:18:15 +0000 2015","RT @la_iguanatv: #CopaAmerica #chile2015 semifinales #Chile vs #Peru 2-1 (88)

@la_iguanatv  http://t.co/4nJ0ql3Me5"
"TripiosurfHoT","Tue Jun 30 01:18:15 +0000 2015","#PeruVsChile #CHONGOPERU4NO #CopaAmerica #Peru #chile2015 #araujo

Arquero pajero http://t.co/T9qxJnKHGP"
"poppy__pink","Tue Jun 30 01:18:16 +0000 2015","Esta modo partido #madewithinstantpicframesapp #copaamerica #chile #momandson https://t.co/NNy18weS3x"
"GabiFloresG","Tue Jun 30 01:18:16 +0000 2015","RT @Xinhua9: #Chile2015 Jugadores de #Chile festejan gol ante #Peru en Semifinales #CopaAmerica en Santiago (Xinhua/@memo_fotitos) http://t…"
"sora_02","Tue Jun 30 01:18:17 +0000 2015","#Peru Gareca y Steve Tyler de @Aerosmith son la misma persona #CopaAmerica #chile2015 @futaztecadep @martinolimx http://t.co/qPgtjH9Gvx"
"JoelHVillegas","Tue Jun 30 01:18:17 +0000 2015","Chi-chi-chi Le-le-le viva Chile para mi que la letra la escribio Xipolitakis!! #Chile #Peru #CopaAmerica #Chile2015"
"TerrapeDeportes","Tue Jun 30 01:18:18 +0000 2015","87 Chile corta el juego lejos de su area
#CHI 2 - 1 #PER #CopaAmerica #TerraEnLaCopa
==&gt; http://t.co/fa3UrYJf4x"
"terrape","Tue Jun 30 01:18:18 +0000 2015","87 Chile corta el juego lejos de su area
#CHI 2 - 1 #PER #CopaAmerica #TerraEnLaCopa
==&gt; http://t.co/XU6sGDWmjn"
"AngelaMaria_147","Tue Jun 30 01:18:19 +0000 2015","#EstariaReCopadoQue ganemos la #CopaAmerica de #chile2015 
VAMOS #ARGENTINA !!! 😃🎶👍💖🍀"
"apatricio80","Tue Jun 30 01:18:21 +0000 2015","SIGUEME Y TE SIGO ||| SIGUEME Y TE SIGO #LunesDeGanarSeguidores #santiago #chile #CopaAmerica #CopaAmericaChile2015 # #ChilevsPeru m"
"masdeporte_TD","Tue Jun 30 01:18:21 +0000 2015","RT @JesusEmma2011: @masdeporte_TD @TD_Deportes Eduardo Vargasde lo mejor que le he visto hasta ahora con #Chilepara mi sin duda el mejor …"
"iveth15_yessi","Tue Jun 30 01:18:22 +0000 2015","RT @UnivisionSports: #CopaAmerica: 67 ¡Gooooool! Potente disparo de Vargas desde afuera del area que se va al fondo de la red. #CHI 2-1 #P…"
"SabidoClick","Tue Jun 30 01:18:26 +0000 2015","(EN VIVO) 85’ #Chile 2-1 #Peru #CopaAmerica http://t.co/LuhdQp6dkT"
"Alan_DLMoral","Tue Jun 30 01:18:28 +0000 2015","¡Falta sobre Pizarro de @TuFPF!
#CHI 2-1 #PER #CopaAmerica #Chile2015"
"marce_little1D","Tue Jun 30 01:18:28 +0000 2015","RT @CocaCola_CL: Para que salga el tercero debemos alentar mas fuerte #CHI vs #PER #TodosSomosLaRoja #CopaAmerica http://t.co/9DLL3NRMX9"
"dankai_kemari","Tue Jun 30 01:18:29 +0000 2015","【CHI 2-1 PER】 #copaamerica #Chile2015 http://t.co/2o5PXlfpS3"
"Bamo21","Tue Jun 30 01:18:31 +0000 2015","Peru desrve Respect for what they have done through out the tournament regardless of this matchs final result.
#ChilevsPeru 
#CopaAmerica"
"_rxmmstein","Tue Jun 30 01:18:32 +0000 2015","RT @sora_02: #Peru Gareca y Steve Tyler de @Aerosmith son la misma persona #CopaAmerica #chile2015 @futaztecadep @martinolimx http://t.co/q…"
"apatricio80","Tue Jun 30 01:18:33 +0000 2015","SIGUEME Y TE SIGO ||| SIGUEME Y TE SIGO #LunesDeGanarSeguidores #santiago #chile #CopaAmerica #CopaAmericaChile2015 # #ChilevsPeru a"
"jktico","Tue Jun 30 01:18:35 +0000 2015","@tregua1987 ¿Necesita #Chile que el arbitro y la Conmebol le ayuden tanto? ¿Que deben los peruanos? 😒#CHIvsPER #Chile2015 #CopaAmerica #Peru"
"nandoperu","Tue Jun 30 01:18:35 +0000 2015","Todos al arco 
#VamosPeru 
#PERU  Chile 
#CopaAmerica"
"GabyNelav","Tue Jun 30 01:18:36 +0000 2015","RT @CocaCola_CL: Para que salga el tercero debemos alentar mas fuerte #CHI vs #PER #TodosSomosLaRoja #CopaAmerica http://t.co/9DLL3NRMX9"
"damianmjb","Tue Jun 30 01:18:36 +0000 2015","RT @juventusfces: Continua el sueño #CopaAmerica para @kingarturo23 en busca de la final. ¡Suerte Guerrero suerte @LaRoja! #CHIPER http:/…"
"MaleCerati","Tue Jun 30 01:18:37 +0000 2015","RT @DarioLopezOk: Mañana #Argentina #Paraguay #Semifinal #VamosArgentina #SomosArgentina #CopaAmerica #Chile2015"
"c_dany2494","Tue Jun 30 01:18:38 +0000 2015","#CopaAmerica Chile vergüenza deberia darte ganar asi! #TrampososDesdeTiemposMemorables #PeruCorazon"
"valeolatep","Tue Jun 30 01:18:39 +0000 2015","RT @CocaCola_CL: Para que salga el tercero debemos alentar mas fuerte #CHI vs #PER #TodosSomosLaRoja #CopaAmerica http://t.co/9DLL3NRMX9"
"YanetSandovalC","Tue Jun 30 01:18:40 +0000 2015","RT @TobyEvilojo: #ChilevsPeru #CopaAmerica Por cada tremendo Gary que la salva hay un malisimo Pepe Rojas que la caga!!!"
"apatricio80","Tue Jun 30 01:18:40 +0000 2015","SIGUEME Y TE SIGO ||| SIGUEME Y TE SIGO #LunesDeGanarSeguidores #santiago #chile #CopaAmerica #CopaAmericaChile2015 # #ChilevsPeru s"
"marcos_rivas_","Tue Jun 30 01:18:41 +0000 2015","RT @LaQuotaVincente: VOTAR #Chile2015 #CopaAmerica
¿Quien sera el jugador decisivo de las #Semifinales?
#Vidal
#Guerrero
#Messi
#Benitez ht…"
"FlorenciaPenovi","Tue Jun 30 01:18:41 +0000 2015","RT @sora_02: #Peru Gareca y Steve Tyler de @Aerosmith son la misma persona #CopaAmerica #chile2015 @futaztecadep @martinolimx http://t.co/q…"
"lukarnieto","Tue Jun 30 01:18:42 +0000 2015","#FIFA #CopaAmerica #Chile2015 | #Semifinal | #CHI 2-1 #PER | 2do. Tiempo 88 | #NacionalJMP #Santiago | #CHIvsPER"
"DianaP_Vidal","Tue Jun 30 01:18:44 +0000 2015","RT @VarskySports: GOL DE #CHI! Tremendo golazo de Vargas para devolverle la ventaja 2-1 vs #PER #CopaAmerica"
"Margit__","Tue Jun 30 01:18:45 +0000 2015","RT @cancanperez: Soy la unica argentina que quiere que gane Chile? Me respondo sola. Si #CopaAmerica #Chile #Peru"
"Bernarditaoliva","Tue Jun 30 01:18:46 +0000 2015","RT @CocaCola_CL: Para que salga el tercero debemos alentar mas fuerte #CHI vs #PER #TodosSomosLaRoja #CopaAmerica http://t.co/9DLL3NRMX9"
"danielalecaros","Tue Jun 30 01:18:46 +0000 2015","RT @CocaCola_CL: Para que salga el tercero debemos alentar mas fuerte #CHI vs #PER #TodosSomosLaRoja #CopaAmerica http://t.co/9DLL3NRMX9"
"izil12","Tue Jun 30 01:18:47 +0000 2015","#chilevsperu live STREAM HD
PC http://t.co/e0Tfq6b9lw  
Mobile http://t.co/iUkBtjEdov 
#Chile2015 #CopaAmerica 
#Chile #Peru
B"
"apatricio80","Tue Jun 30 01:18:47 +0000 2015","SIGUEME Y TE SIGO ||| SIGUEME Y TE SIGO #LunesDeGanarSeguidores #santiago #chile #CopaAmerica #CopaAmericaChile2015 # #ChilevsPeru d"
"LaPutaDeAri","Tue Jun 30 01:18:48 +0000 2015","RT @sora_02: #Peru Gareca y Steve Tyler de @Aerosmith son la misma persona #CopaAmerica #chile2015 @futaztecadep @martinolimx http://t.co/q…"
"AguilarSusan","Tue Jun 30 01:18:50 +0000 2015","RT @UnLuquitas: People si quieren que gane #CHI que por lo menos no se note tanto... Una vergüenza los arbitros #CHIxPER #CopaAmerica #Chil…"
"RamaaGnr","Tue Jun 30 01:18:51 +0000 2015","RT @sora_02: #Peru Gareca y Steve Tyler de @Aerosmith son la misma persona #CopaAmerica #chile2015 @futaztecadep @martinolimx http://t.co/q…"
"Arwheen","Tue Jun 30 01:18:52 +0000 2015","Que son simios los peruanos #CopaAmerica #chile2015 #ChilevsPeru"
"Francuadraa","Tue Jun 30 01:23:16 +0000 2015","Vamos chile y la re conchesumadre weoooooooooooooooon #CopaAmerica #TodosSomosLaRoja #SACHEI #chi #chile2015 #laRojadetodos"
"Matias_M","Tue Jun 30 01:23:16 +0000 2015","Gano #Chile 2 - #Peru 1. #Chile finalista de la #CopaAmerica. Espero juegue la final contra #Argentina!!!!"
"Labrujadeltorno","Tue Jun 30 01:23:16 +0000 2015","RT @mati_bertolotti: y como estaba previsto (aunque le costo un Peru...) #Chile es el primer finalista de la #CopaAmerica #Chile2015... h…"
"ASChile","Tue Jun 30 01:23:16 +0000 2015","FINAL | #CHI 2-1 #PER 
http://t.co/lF7zEmuFqZ
#Chile a la final de #CopaAmerica http://t.co/B09vzqZ6X5"
"Carlossassarini","Tue Jun 30 01:23:16 +0000 2015","Grande  #Chi  a la Final   ..   #CopaAmerica"
